100000 500 50 10 10
1572 38 60 57 85 10
1572 42 58 75 95 10
1572 42 95 91 93 10
1572 51 82 75 99 10
1572 57 3 48 8 10
1572 73 60 78 59 5
1572 89 9 44 15 10
1572 91 67 41 99 10
1572 95 6 5 1 10
1572 98 49 36 78 10
1573 0 47 44 65 10
1573 4 71 72 67 10
1573 15 37 67 40 10
1573 18 91 92 22 10
1573 27 52 52 39 10
1573 32 70 99 61 10
1573 38 48 71 86 10
1573 49 83 81 45 10
1573 55 0 96 90 10
1573 65 20 69 98 10
1573 66 39 71 45 10
1573 71 45 92 35 10
1573 83 36 60 36 10
1573 83 44 41 11 10
1573 91 34 30 14 10
1573 94 26 55 31 10
1574 1 64 66 99 10
1574 15 96 11 95 4
1574 18 64 50 27 10
1574 18 80 59 44 10
1574 21 47 43 96 10
1574 21 66 67 41 10
1574 25 27 8 79 10
1574 25 82 59 25 10
1574 27 43 34 76 10
1574 35 49 11 85 10
1574 37 46 54 71 10
1574 68 14 53 55 10
1574 71 22 87 98 10
1574 84 10 90 25 10
1574 87 81 6 46 10
1574 88 28 56 95 10
1574 92 82 27 95 10
1574 94 21 2 1 10
1574 94 94 50 36 10
1574 96 9 87 52 10
1575 8 37 78 56 10
1575 15 42 33 66 10
1575 18 82 38 23 10
1575 21 41 65 61 10
1575 21 50 68 4 10
1575 23 87 37 26 10
1575 26 82 5 96 10
1575 34 56 78 91 10
1575 46 41 5 18 10
1575 51 94 12 11 10
1575 53 82 54 49 10
1575 59 71 71 97 10
1575 73 26 60 53 10
1575 84 83 51 0 10
1575 87 16 85 53 10
1575 89 8 78 5 10
1575 92 36 7 55 10
1575 92 63 67 58 10
1575 94 85 48 49 10
1576 11 49 38 86 10
1576 25 54 25 22 10
1576 36 25 2 55 10
1576 40 66 64 77 10
1576 47 66 63 94 10
1576 57 24 79 24 10
1576 69 59 92 59 10
1576 75 26 55 77 10
1576 81 18 10 89 10
1576 90 56 2 28 10
1576 91 95 69 36 10
1576 98 74 71 11 10
1577 6 29 37 31 10
1577 6 65 49 3 10
1577 7 17 66 23 10
1577 8 40 73 98 10
1577 13 25 51 14 10
1577 20 64 87 95 10
1577 21 47 21 79 10
1577 26 33 51 94 10
1577 32 93 54 48 10
1577 43 31 66 18 10
1577 44 30 36 32 9
1577 64 13 79 96 10
1577 66 19 38 89 10
1577 74 1 83 87 10
1577 79 77 71 50 10
1577 79 82 23 93 10
1577 81 34 39 3 10
1577 85 37 9 86 10
1577 90 74 93 68 8
1578 9 49 10 26 10
1578 13 38 17 14 10
1578 19 68 76 13 10
1578 20 68 37 21 10
1578 21 45 85 55 10
1578 22 24 73 34 10
1578 23 65 2 87 10
1578 25 89 22 94 7
1578 27 63 78 84 10
1578 31 54 34 4 10
1578 32 12 54 59 10
1578 36 28 26 1 10
1578 43 27 53 50 10
1578 52 11 47 5 10
1578 57 0 36 8 10
1578 57 88 76 29 10
1578 59 13 26 92 10
1578 76 0 97 40 10
1578 79 30 7 66 10
1578 86 33 93 29 10
1578 87 19 79 85 10
1578 93 60 92 60 0
1578 98 70 13 7 10
1579 0 39 10 38 10
1579 10 38 21 69 10
1579 19 60 57 89 10
1579 26 67 43 95 10
1579 51 73 65 73 10
1579 61 34 36 1 10
1579 65 16 0 74 10
1579 67 54 30 32 10
1579 67 66 63 55 10
1579 70 73 51 45 10
1579 79 22 4 12 10
1579 81 19 82 87 10
1579 85 61 34 37 10
1579 93 21 81 97 10
1579 94 42 44 80 10
1579 95 96 33 72 10
1579 97 7 2 37 10
1579 99 64 13 83 10
1580 9 59 34 70 10
1580 12 58 31 7 10
1580 13 43 26 23 10
1580 14 17 41 41 10
1580 16 57 26 20 10
1580 25 36 88 29 10
1580 31 46 80 93 10
1580 33 74 63 87 10
1580 48 50 70 12 10
1580 64 87 4 6 10
1580 67 29 6 91 10
1580 68 92 11 1 10
1580 68 97 37 34 10
1580 81 84 24 75 10
1580 83 7 12 71 10
1580 83 7 25 88 10
1580 84 74 1 55 10
1580 92 22 31 8 10
1580 93 90 56 59 10
1580 96 19 26 89 10
1581 3 58 71 45 10
1581 4 53 64 90 10
1581 5 64 73 15 10
1581 17 59 92 21 10
1581 31 19 74 97 10
1581 35 39 62 97 10
1581 42 40 60 63 10
1581 51 84 5 12 10
1581 56 87 42 21 10
1581 73 1 57 43 10
1581 75 17 36 81 10
1581 78 74 12 35 10
1581 84 24 13 94 10
1581 88 7 52 54 10
1581 90 21 51 98 10
1581 93 15 68 67 10
1581 95 56 6 97 10
1582 11 28 97 60 10
1582 13 31 86 92 10
1582 22 29 67 96 10
1582 32 6 70 95 10
1582 34 51 80 99 10
1582 40 47 52 50 10
1582 41 59 21 70 10
1582 42 40 45 73 10
1582 57 79 75 19 10
1582 72 4 54 37 10
1582 81 6 79 60 10
1582 82 55 2 7 10
1582 86 7 23 9 10
1582 92 90 30 99 10
1582 93 10 19 85 10
1582 93 77 98 52 10
1582 95 74 70 2 10
1582 95 89 32 30 10
1582 96 67 79 58 10
1583 5 50 9 89 10
1583 12 55 2 75 10
1583 16 16 28 17 10
1583 19 31 5 85 10
1583 25 0 43 69 10
1583 27 39 56 44 10
1583 29 3 44 61 10
1583 31 65 68 81 10
1583 33 10 80 70 10
1583 36 53 57 54 10
1583 36 61 3 69 10
1583 39 84 94 36 10
1583 41 52 70 86 10
1583 41 74 24 2 10
1583 54 23 40 54 10
1583 56 71 65 64 10
1583 64 6 35 15 10
1583 96 16 74 84 10
1583 98 94 18 17 10
1584 2 63 35 21 10
1584 5 51 51 36 10
1584 19 39 14 17 10
1584 21 63 13 99 10
1584 24 61 82 93 10
1584 30 32 64 98 10
1584 34 23 98 61 10
1584 37 31 64 52 10
1584 39 53 80 27 10
1584 51 14 85 97 10
1584 52 83 63 30 10
1584 55 64 57 53 10
1584 67 45 80 97 10
1584 68 68 21 1 10
1584 70 19 81 19 10
1584 73 22 68 47 10
1584 90 83 25 97 10
1584 98 90 51 28 10
1585 2 65 51 10 10
1585 4 52 29 86 10
1585 11 38 9 68 10
1585 11 45 39 24 10
1585 16 65 3 80 10
1585 19 50 91 75 10
1585 27 50 58 80 10
1585 29 82 79 68 10
1585 36 90 3 48 10
1585 39 75 35 97 10
1585 49 12 56 17 10
1585 52 85 36 7 10
1585 53 39 52 44 5
1585 55 68 11 80 10
1585 63 82 55 68 10
1585 73 18 64 34 10
1585 88 40 7 4 10
1585 91 77 63 78 10
1585 92 24 97 77 10
1586 10 57 83 26 10
1586 12 18 59 43 10
1586 16 52 25 96 10
1586 18 57 65 87 10
1586 18 62 22 62 3
1586 19 53 86 86 10
1586 22 51 52 65 10
1586 25 46 46 45 10
1586 31 37 24 7 10
1586 32 73 32 93 10
1586 33 43 23 4 10
1586 33 84 2 58 10
1586 35 68 39 72 7
1586 40 84 57 76 10
1586 44 16 5 1 10
1586 49 39 19 98 10
1586 52 62 26 59 10
1586 55 3 60 47 10
1586 55 10 54 23 10
1586 59 23 65 45 10
1586 70 42 65 71 10
1586 87 32 51 47 10
1586 89 84 69 66 10
1586 90 9 11 13 10
1586 97 79 74 63 10
1587 0 44 77 47 10
1587 1 57 74 69 10
1587 4 85 3 73 10
1587 9 5 74 53 10
1587 30 60 23 5 10
1587 32 45 75 65 10
1587 34 41 10 9 10
1587 42 34 79 94 10
1587 46 61 59 66 10
1587 58 51 85 97 10
1587 60 2 69 94 10
1587 61 25 2 81 10
1587 62 0 80 52 10
1587 62 75 29 97 10
1587 65 94 2 22 10
1587 82 65 80 83 10
1587 90 55 46 56 10
1587 95 89 6 22 10
1588 18 36 34 26 10
1588 22 67 51 55 10
1588 25 98 73 38 10
1588 28 42 45 91 10
1588 28 75 49 55 10
1588 34 75 60 44 10
1588 40 49 3 34 10
1588 46 47 69 93 10
1588 52 0 63 31 10
1588 55 71 55 34 10
1588 55 77 1 79 10
1588 60 35 78 39 10
1588 60 79 70 46 10
1588 69 33 67 46 10
1588 76 37 24 72 10
1588 76 66 37 26 10
1588 79 0 36 89 10
1588 79 65 71 53 10
1588 80 60 82 19 10
1588 80 81 97 91 10
1588 93 58 95 12 10
1588 94 30 61 70 10
1589 2 50 57 73 10
1589 8 60 6 89 10
1589 20 57 82 29 10
1589 21 72 27 17 10
1589 23 77 29 99 10
1589 27 60 78 39 10
1589 29 53 25 69 10
1589 34 42 52 96 10
1589 36 75 1 83 10
1589 37 61 22 90 10
1589 39 87 60 4 10
1589 53 10 88 5 10
1589 56 3 83 97 10
1589 56 40 43 18 10
1589 88 9 14 23 10
1589 90 83 71 77 10
1589 93 51 92 92 10
1589 96 57 35 52 10
1590 26 55 11 96 10
1590 32 62 96 97 10
1590 48 52 97 97 10
1590 51 30 33 27 10
1590 53 81 49 5 10
1590 59 40 83 47 10
1590 80 0 57 57 10
1590 83 58 6 27 10
1590 96 65 61 17 10
1590 97 91 75 99 10
1590 99 5 53 54 10
1591 4 83 57 34 10
1591 12 63 93 30 10
1591 19 32 70 36 10
1591 19 50 79 23 10
1591 21 29 50 9 10
1591 21 96 28 17 10
1591 22 15 43 24 10
1591 24 57 83 2 10
1591 24 59 29 20 10
1591 27 26 15 27 10
1591 29 48 16 92 10
1591 30 54 79 80 10
1591 32 71 62 3 10
1591 37 78 87 64 10
1591 39 78 63 29 10
1591 43 79 18 9 10
1591 51 42 25 18 10
1591 54 68 18 84 10
1591 57 83 14 11 10
1591 64 5 46 14 10
1591 71 3 71 86 10
1591 72 0 24 98 10
1591 72 73 1 6 10
1591 74 12 91 10 10
1591 84 39 33 22 10
1591 85 33 51 3 10
1591 89 68 23 88 10
1591 93 44 65 31 10
1591 94 40 75 34 10
1591 95 76 10 90 10
1591 97 12 18 8 10
1592 0 22 50 67 10
1592 2 34 73 90 10
1592 2 77 12 5 10
1592 16 34 15 2 10
1592 16 36 25 7 10
1592 17 46 14 88 10
1592 21 34 48 66 10
1592 30 32 36 5 10
1592 31 18 2 1 10
1592 38 14 33 86 10
1592 39 18 0 87 10
1592 42 21 65 14 10
1592 47 61 5 98 10
1592 50 74 26 98 10
1592 55 64 1 54 10
1592 61 71 56 42 10
1592 63 20 42 23 10
1592 71 29 81 68 10
1592 71 37 31 17 10
1592 72 36 46 20 10
1592 73 17 93 69 10
1592 79 8 70 86 10
1592 80 12 21 22 10
1592 81 7 63 21 10
1592 87 64 48 20 10
1592 88 58 68 2 10
1592 99 69 38 94 10
1593 1 49 16 97 10
1593 6 44 72 23 10
1593 9 20 54 40 10
1593 10 62 44 5 10
1593 17 34 64 63 10
1593 20 89 99 26 10
1593 23 52 98 52 10
1593 23 81 62 52 10
1593 34 44 67 45 10
1593 40 38 4 7 10
1593 41 24 76 96 10
1593 43 75 62 81 10
1593 49 92 27 33 10
1593 49 99 63 92 10
1593 50 85 31 9 10
1593 51 28 27 19 10
1593 51 80 88 8 10
1593 84 81 74 18 10
1593 88 45 64 90 10
1593 90 98 70 87 10
1594 4 32 62 61 10
1594 14 53 40 3 10
1594 15 69 98 27 10
1594 16 14 55 91 10
1594 16 24 70 43 10
1594 16 43 3 27 10
1594 16 64 62 59 10
1594 22 38 61 82 10
1594 23 76 98 66 10
1594 24 30 19 91 10
1594 25 81 80 6 10
1594 26 57 70 71 10
1594 29 11 25 4 10
1594 32 45 83 27 10
1594 35 80 14 90 10
1594 38 17 85 53 10
1594 44 74 81 68 10
1594 48 84 60 3 10
1594 49 81 22 86 10
1594 56 72 86 61 10
1594 60 74 3 43 10
1594 61 9 40 2 10
1594 61 64 38 13 10
1594 64 4 30 10 10
1594 64 89 64 64 10
1594 65 4 58 14 10
1594 78 67 59 8 10
1594 84 0 58 68 10
1594 84 18 11 8 10
1594 86 27 36 86 10
1594 97 9 6 59 10
1594 97 70 30 12 10
1594 99 88 37 41 10
1595 0 64 67 80 10
1595 9 77 32 27 10
1595 13 69 83 98 10
1595 18 69 0 33 10
1595 20 55 89 38 10
1595 37 0 52 29 10
1595 46 61 14 24 10
1595 51 49 30 36 10
1595 60 53 63 11 10
1595 60 65 55 41 10
1595 77 3 65 75 10
1595 98 48 36 14 10
1596 3 40 96 97 10
1596 10 38 94 26 10
1596 16 83 79 58 10
1596 19 20 35 97 10
1596 20 82 66 78 10
1596 27 54 44 14 10
1596 31 59 30 36 10
1596 32 35 93 24 10
1596 36 50 86 23 10
1596 38 5 66 81 10
1596 57 26 72 91 10
1596 58 37 4 86 10
1596 59 22 51 64 10
1596 85 64 7 88 10
1596 91 78 6 81 10
1597 1 77 98 34 10
1597 2 20 79 12 10
1597 4 35 44 45 10
1597 5 53 46 71 10
1597 11 43 82 54 10
1597 12 0 93 28 10
1597 13 32 57 32 10
1597 13 70 70 38 10
1597 14 33 77 80 10
1597 15 46 74 70 10
1597 16 67 32 26 10
1597 21 37 17 0 10
1597 21 56 39 24 10
1597 21 74 13 16 10
1597 26 19 49 89 10
1597 27 35 56 17 10
1597 29 92 44 49 10
1597 36 70 95 33 10
1597 42 92 42 48 10
1597 61 3 30 73 10
1597 62 16 16 75 10
1597 83 22 40 54 10
1597 84 59 56 74 10
1597 88 61 93 49 10
1597 89 76 68 81 10
1597 90 85 23 15 10
1597 94 5 61 47 10
1598 0 63 37 1 10
1598 0 76 11 21 10
1598 1 48 53 98 10
1598 3 59 52 18 10
1598 6 67 97 36 10
1598 10 42 61 94 10
1598 12 22 51 0 10
1598 12 53 80 89 10
1598 19 58 25 95 10
1598 23 78 63 43 10
1598 32 27 54 7 10
1598 39 42 33 12 10
1598 39 85 73 86 10
1598 42 0 52 48 10
1598 42 82 95 90 10
1598 65 12 77 52 10
1598 79 92 22 87 10
1598 83 85 47 53 10
1598 84 74 7 7 10
1598 88 28 93 28 4
1598 93 48 41 10 10
1598 93 76 50 46 10
1599 5 54 71 47 10
1599 6 58 82 44 10
1599 7 29 77 92 10
1599 10 39 36 67 10
1599 12 9 39 82 10
1599 14 38 34 10 10
1599 33 37 44 43 10
1599 35 51 70 6 10
1599 38 29 74 11 10
1599 40 76 68 90 10
1599 54 48 97 62 10
1599 55 52 96 57 10
1599 72 39 52 88 10
1599 73 33 66 9 10
1599 77 8 53 74 10
1599 81 35 16 95 10
1599 82 89 54 57 10
1599 84 26 70 8 10
1599 89 19 83 78 10
1599 92 67 71 34 10
1599 95 0 5 79 10
1599 95 94 48 86 10
1599 99 78 9 41 10
1600 0 45 43 92 10
1600 3 0 6 0 2
1600 16 28 92 56 10
1600 18 85 68 86 10
1600 28 52 61 43 10
1600 29 31 49 0 10
1600 41 57 42 58 1
1600 71 0 53 85 10
1600 83 10 27 12 10
1600 97 28 65 55 10
1601 3 38 84 87 10
1601 5 17 12 92 10
1601 9 79 41 77 10
1601 18 38 40 48 10
1601 20 36 66 98 10
1601 27 53 89 88 10
1601 28 40 44 15 10
1601 33 21 47 62 10
1601 40 45 85 72 10
1601 49 6 75 66 10
1601 51 84 61 83 10
1601 78 34 78 44 9
1601 83 5 56 64 10
1601 88 51 27 37 10
1601 92 59 21 19 10
1601 95 63 75 67 10
1601 99 91 24 9 10
1602 0 49 57 25 10
1602 13 53 11 18 10
1602 14 61 42 40 10
1602 15 37 71 97 10
1602 19 89 95 61 10
1602 23 55 40 34 10
1602 26 42 22 20 10
1602 27 73 73 60 10
1602 30 86 74 83 10
1602 45 60 79 36 10
1602 46 30 64 99 10
1602 52 86 64 27 10
1602 77 78 20 0 10
1602 85 71 77 57 10
1602 94 22 54 32 10
1602 94 35 76 39 10
1602 94 79 60 31 10
1602 97 50 53 3 10
1603 4 54 56 34 10
1603 6 89 65 37 10
1603 15 16 77 90 10
1603 58 0 27 9 10
1603 67 16 27 81 10
1603 71 3 68 90 10
1603 86 81 2 55 10
1603 96 25 54 37 10
1603 97 19 50 60 10
1603 98 84 64 82 10
1603 99 84 51 58 10
1604 2 76 66 69 10
1604 3 45 77 41 10
1604 5 70 23 11 10
1604 10 21 71 34 10
1604 31 44 28 13 10
1604 39 20 22 0 10
1604 39 28 11 91 10
1604 39 44 15 18 10
1604 41 59 39 36 10
1604 43 55 20 10 10
1604 46 33 14 14 10
1604 49 85 3 4 10
1604 50 87 29 9 10
1604 51 0 33 5 10
1604 72 30 68 72 10
1604 78 80 9 3 10
1604 91 32 43 19 10
1604 94 21 6 11 10
1604 94 36 15 97 10
1604 96 31 2 18 10
1604 96 67 95 92 10
1605 10 21 64 32 10
1605 10 58 66 77 10
1605 11 34 43 83 10
1605 12 91 44 19 10
1605 17 98 2 96 10
1605 27 17 85 1 10
1605 27 20 16 30 10
1605 33 42 77 87 10
1605 38 80 68 2 10
1605 47 76 53 47 10
1605 55 21 57 57 10
1605 56 93 27 5 10
1605 58 67 5 21 10
1605 59 61 58 37 10
1605 71 60 81 89 10
1605 82 50 60 10 10
1605 84 3 12 24 10
1605 84 45 58 62 10
1605 85 20 97 75 10
1605 87 27 31 68 10
1605 91 99 79 54 10
1605 92 44 45 78 10
1606 0 0 79 59 10
1606 6 28 98 92 10
1606 15 67 25 86 10
1606 15 90 3 98 10
1606 20 58 28 5 10
1606 30 29 56 80 10
1606 33 96 19 12 10
1606 37 0 49 75 10
1606 50 57 94 74 10
1606 54 11 2 5 10
1606 56 73 76 77 10
1606 60 85 96 98 10
1606 69 63 38 64 10
1606 77 20 68 71 10
1606 83 81 82 23 10
1606 87 24 1 25 10
1606 89 28 51 54 10
1606 94 1 9 62 10
1606 94 75 99 92 10
1606 96 41 86 96 10
1606 98 57 50 99 10
1607 3 15 43 47 10
1607 9 32 30 72 10
1607 15 22 30 0 10
1607 16 43 59 73 10
1607 18 46 98 55 10
1607 26 60 67 80 10
1607 29 63 64 67 10
1607 33 16 59 81 10
1607 38 73 52 65 10
1607 38 79 47 98 10
1607 44 40 20 4 10
1607 52 79 49 33 10
1607 56 81 78 13 10
1608 0 34 73 38 10
1608 6 51 50 10 10
1608 9 45 79 54 10
1608 9 80 26 93 10
1608 10 52 47 79 10
1608 13 32 51 23 10
1608 18 49 75 42 10
1608 33 82 77 30 10
1608 36 29 45 69 10
1608 37 36 9 88 10
1608 46 93 48 51 10
1608 51 65 19 8 10
1608 59 36 77 71 10
1608 87 13 84 48 10
1608 88 77 6 4 10
1608 90 8 91 51 10
1608 91 67 56 20 10
1608 93 57 51 12 10
1609 12 39 0 5 10
1609 13 26 49 20 10
1609 17 29 41 36 10
1609 17 49 32 25 10
1609 33 16 31 91 10
1609 33 71 77 87 10
1609 33 82 56 80 10
1609 36 81 82 4 10
1609 39 56 6 97 10
1609 42 40 28 97 10
1609 43 64 44 67 3
1609 46 0 38 99 10
1609 49 30 75 18 10
1609 67 37 59 83 10
1609 75 63 39 91 10
1609 78 81 3 96 10
1609 85 93 61 92 10
1609 85 94 82 82 10
1609 89 12 67 8 10
1609 89 30 37 27 10
1609 93 24 70 94 10
1609 97 65 23 87 10
1610 5 60 75 80 10
1610 6 39 42 94 10
1610 10 77 99 11 10
1610 18 36 54 1 10
1610 22 31 39 28 10
1610 27 73 55 98 10
1610 35 88 25 89 10
1610 36 73 22 82 10
1610 44 74 55 72 10
1610 64 11 90 55 10
1610 70 28 9 95 10
1610 77 5 56 72 10
1610 80 38 23 9 10
1610 84 63 68 82 10
1610 91 14 3 98 10
1610 93 87 71 79 10
1611 0 41 20 96 10
1611 4 17 6 50 10
1611 11 90 49 19 10
1611 16 28 34 96 10
1611 18 82 79 97 10
1611 21 44 15 87 10
1611 25 37 72 63 10
1611 25 87 83 47 10
1611 29 23 63 93 10
1611 29 40 40 70 10
1611 34 53 74 57 10
1611 36 62 50 67 10
1611 42 64 0 33 10
1611 42 69 38 11 10
1611 43 81 45 1 10
1611 51 37 59 51 10
1611 52 47 47 28 10
1611 68 15 49 61 10
1611 69 24 10 98 10
1611 69 46 6 73 10
1611 88 80 27 77 10
1611 91 97 19 17 10
1611 97 50 27 18 10
1612 8 66 1 20 10
1612 9 81 71 52 10
1612 16 50 28 16 10
1612 17 57 38 50 10
1612 24 53 74 56 10
1612 25 30 49 39 10
1612 34 51 62 23 10
1612 39 77 30 61 10
1612 40 53 63 68 10
1612 41 28 94 15 10
1612 41 96 8 79 10
1612 45 56 73 99 10
1612 50 71 41 49 10
1612 60 12 85 45 10
1612 60 59 66 2 10
1612 61 74 85 93 10
1612 62 44 0 88 10
1612 65 30 53 95 10
1612 68 6 24 19 10
1612 68 82 43 43 10
1612 79 41 24 17 10
1612 80 11 74 56 10
1612 80 72 33 12 10
1612 87 0 77 87 10
1612 88 3 34 47 10
1612 88 73 49 38 10
1613 19 29 43 44 10
1613 21 39 82 8 10
1613 23 32 47 26 10
1613 33 52 85 33 10
1613 34 65 8 5 10
1613 38 48 61 39 10
1613 45 41 80 60 10
1613 52 62 15 90 10
1613 62 81 92 59 10
1613 68 26 55 25 10
1613 78 21 78 46 10
1613 79 10 4 80 10
1613 84 24 74 90 10
1613 86 62 4 81 10
1613 86 73 11 18 10
1613 89 95 6 25 10
1613 96 49 71 99 10
1614 6 75 5 11 10
1614 9 36 8 84 10
1614 9 47 99 41 10
1614 14 54 79 45 10
1614 21 8 63 60 10
1614 23 76 93 78 10
1614 25 61 68 35 10
1614 35 29 41 13 10
1614 46 90 56 30 10
1614 48 85 64 96 10
1614 54 56 85 11 10
1614 56 17 83 44 10
1614 68 7 80 98 10
1614 89 46 58 56 10
1614 92 28 7 69 10
1614 93 66 31 80 10
1614 97 83 55 20 10
1615 0 45 56 41 10
1615 16 38 25 19 10
1615 20 21 28 23 9
1615 20 67 26 30 10
1615 27 79 50 13 10
1615 28 51 71 97 10
1615 30 76 95 77 10
1615 31 84 7 43 10
1615 34 46 47 66 10
1615 51 76 14 15 10
1615 71 24 71 37 10
1615 72 56 71 62 6
1615 75 19 51 9 10
1615 81 20 71 68 10
1615 81 34 25 77 10
1615 82 75 16 95 10
1615 84 19 18 70 10
1615 85 4 79 81 10
1615 88 8 31 4 10
1615 89 27 41 3 10
1615 89 68 23 75 10
1615 90 66 66 18 10
1615 91 52 65 55 10
1615 94 12 32 33 10
1616 8 45 81 18 10
1616 8 67 68 66 10
1616 12 37 25 7 10
1616 15 11 40 34 10
1616 18 19 96 79 10
1616 27 67 5 75 10
1616 31 57 21 56 10
1616 31 66 6 28 10
1616 37 46 0 66 10
1616 42 39 38 66 10
1616 52 40 82 61 10
1616 73 44 90 54 10
1616 81 76 75 51 10
1616 83 3 44 94 10
1616 84 61 11 75 10
1616 88 62 22 74 10
1616 89 73 62 52 10
1616 97 10 97 44 10
1616 99 6 33 22 10
1617 4 60 24 11 10
1617 6 65 46 92 10
1617 7 34 44 37 10
1617 15 29 3 18 10
1617 26 76 4 19 10
1617 29 14 3 6 10
1617 36 76 14 79 10
1617 42 64 6 93 10
1617 45 75 67 20 10
1617 47 27 51 33 9
1617 47 88 68 34 10
1617 76 74 12 0 10
1617 78 58 70 86 10
1617 82 24 51 26 10
1617 85 26 41 50 10
1617 85 73 42 32 10
1617 98 79 38 20 10
1618 2 58 45 53 10
1618 2 81 56 44 10
1618 4 69 2 61 9
1618 5 32 77 76 10
1618 19 44 66 32 10
1618 23 29 0 14 10
1618 41 67 54 77 10
1618 57 79 71 58 10
1618 59 45 75 73 10
1618 60 87 7 4 10
1618 62 39 17 5 10
1618 67 32 41 1 10
1618 71 61 46 4 10
1618 75 89 59 20 10
1618 78 33 38 79 10
1618 81 34 63 63 10
1618 81 91 72 66 10
1618 82 55 61 66 10
1618 85 41 94 46 10
1618 87 97 82 74 10
1618 91 85 73 8 10
1618 95 13 55 58 10
1618 96 68 45 26 10
1618 99 40 25 96 10
1619 0 58 44 55 10
1619 19 20 45 41 10
1619 19 62 55 90 10
1619 23 0 57 70 10
1619 26 50 13 68 10
1619 26 85 5 8 10
1619 27 30 8 62 10
1619 29 75 13 5 10
1619 30 45 62 35 10
1619 51 20 65 17 10
1619 75 35 59 0 10
1619 79 75 43 24 10
1619 90 29 44 96 10
1619 91 49 12 7 10
1619 97 4 22 93 10
1620 8 78 76 15 10
1620 9 68 9 3 10
1620 10 36 75 48 10
1620 11 32 58 20 10
1620 22 40 25 16 10
1620 32 28 89 97 10
1620 32 67 23 68 9
1620 35 41 50 43 10
1620 45 5 43 21 10
1620 49 79 74 26 10
1620 53 97 87 90 10
1620 59 4 55 15 10
1620 59 76 29 25 10
1620 69 59 72 42 10
1620 73 0 53 72 10
1620 74 15 98 95 10
1620 78 37 48 12 10
1620 79 77 75 73 7
1620 80 90 13 23 10
1620 83 94 20 9 10
1620 86 5 81 61 10
1620 88 2 85 64 10
1620 90 40 44 89 10
1620 92 50 87 19 10
1620 94 38 29 89 10
1620 95 77 34 86 10
1620 98 35 57 51 10
1621 0 79 74 85 10
1621 1 46 21 82 10
1621 6 96 14 1 10
1621 8 80 59 47 10
1621 9 29 56 99 10
1621 16 63 80 51 10
1621 18 41 32 71 10
1621 20 76 75 86 10
1621 25 27 22 87 10
1621 26 23 56 66 10
1621 27 74 26 66 8
1621 29 44 4 7 10
1621 38 84 6 61 10
1621 39 83 48 18 10
1621 44 38 49 94 10
1621 46 68 51 95 10
1621 49 63 80 59 10
1621 61 80 37 32 10
1621 67 3 5 98 10
1621 68 6 37 29 10
1621 80 78 62 63 10
1621 86 32 10 87 10
1621 87 3 97 47 10
1621 91 20 50 12 10
1621 92 17 76 20 10
1622 17 55 70 88 10
1622 17 61 20 91 10
1622 19 58 97 34 10
1622 19 78 73 86 10
1622 20 68 87 41 10
1622 23 49 77 96 10
1622 32 66 5 79 10
1622 35 71 77 95 10
1622 36 19 92 52 10
1622 44 53 89 58 10
1622 50 0 48 91 10
1622 53 71 21 11 10
1622 60 17 48 21 10
1622 61 34 16 6 10
1622 73 61 55 80 10
1622 74 47 51 99 10
1622 87 56 54 62 10
1622 90 77 34 50 10
1622 97 67 47 42 10
1622 99 27 44 55 10
1623 3 55 32 18 10
1623 8 12 44 94 10
1623 8 19 92 27 10
1623 11 65 63 55 10
1623 17 63 12 79 10
1623 17 73 74 45 10
1623 20 92 15 17 10
1623 21 73 72 73 10
1623 27 47 0 76 10
1623 30 36 4 13 10
1623 43 64 72 13 10
1623 46 63 60 48 10
1623 50 58 63 57 10
1623 52 90 57 1 10
1623 64 38 73 18 10
1623 66 28 67 50 10
1623 67 17 63 92 10
1623 91 14 31 93 10
1624 5 35 41 9 10
1624 6 25 90 32 10
1624 14 30 41 85 10
1624 21 27 15 61 10
1624 21 86 1 32 10
1624 23 43 66 46 10
1624 28 49 21 20 10
1624 29 31 95 64 10
1624 40 43 16 97 10
1624 41 72 43 46 10
1624 46 60 1 17 10
1624 53 83 19 91 10
1624 55 70 16 80 10
1624 58 67 37 7 10
1624 70 33 68 96 10
1624 77 40 81 84 10
1624 78 31 68 42 10
1624 80 34 45 27 10
1624 83 76 6 95 10
1624 85 65 46 11 10
1624 88 45 46 45 10
1624 89 0 64 42 10
1624 93 26 31 22 10
1625 0 86 58 30 10
1625 9 43 59 42 10
1625 10 19 63 78 10
1625 10 79 56 61 10
1625 30 70 61 87 10
1625 36 42 65 98 10
1625 46 33 14 22 10
1625 55 7 51 64 10
1625 62 77 46 61 10
1625 72 77 24 15 10
1625 74 99 50 57 10
1625 80 34 28 92 10
1625 83 49 45 8 10
1625 83 89 66 27 10
1625 86 59 90 96 10
1625 90 51 31 89 10
1625 91 10 3 26 10
1625 92 24 92 17 6
1625 92 46 3 72 10
1625 93 64 54 0 10
1625 94 27 88 57 10
1626 5 25 64 45 10
1626 5 72 79 7 10
1626 8 57 53 98 10
1626 9 43 92 78 10
1626 11 41 6 62 10
1626 12 7 70 40 10
1626 13 4 94 63 10
1626 24 73 98 29 10
1626 28 38 31 71 10
1626 32 88 6 95 10
1626 37 34 68 2 10
1626 37 40 62 43 10
1626 37 92 73 47 10
1626 38 49 13 17 10
1626 42 37 81 63 10
1626 43 28 2 10 10
1626 47 67 56 39 10
1626 54 7 55 81 10
