3961 100 0 0 10
291 39 48 16 31 9
292 4 7 34 10 4
292 49 47 45 45 5
292 49 48 20 28 9
293 22 11 39 34 8
293 24 32 26 15 5
293 28 33 30 16 9
294 14 11 7 6 10
294 20 9 46 22 6
294 36 35 17 39 8
294 39 24 30 19 8
295 4 12 2 33 6
295 5 35 4 11 9
295 29 5 19 18 11
296 4 1 43 38 4
296 5 39 4 21 8
296 7 30 24 17 4
296 14 33 45 20 9
296 18 45 30 42 8
297 10 16 36 18 3
297 24 32 24 35 2
297 47 10 48 1 7
298 7 12 18 29 2
298 21 32 4 1 3
298 26 21 18 2 5
298 29 37 48 2 6
298 34 17 48 1 14
299 0 32 30 45 3
299 24 31 18 1 5
299 46 43 43 13 5
300 7 49 35 46 3
300 20 22 20 34 11
300 30 4 0 31 6
300 38 12 17 9 5
301 10 42 14 0 8
301 12 11 24 47 6
301 13 28 48 22 8
301 18 12 43 16 8
301 20 33 8 19 5
302 12 4 31 11 5
302 15 11 5 10 6
302 28 6 3 47 3
302 30 41 20 31 13
302 43 17 23 12 12
303 0 34 44 20 7
303 14 20 36 19 3
303 26 4 40 3 11
304 21 11 20 22 6
304 21 12 27 47 4
304 24 36 28 39 2
304 24 44 7 20 7
304 31 8 42 30 12
304 31 42 11 41 6
304 33 28 10 4 6
304 44 7 27 44 3
305 19 12 42 2 8
305 44 22 10 3 7
305 47 22 0 35 5
306 0 48 25 31 3
306 19 14 17 27 11
306 22 1 5 32 9
306 48 9 19 20 7
307 12 49 45 45 7
307 25 43 18 41 7
308 17 0 49 42 3
308 29 35 35 4 6
308 31 5 46 36 7
308 32 35 14 39 3
308 34 38 21 30 2
308 49 35 21 41 2
308 49 47 22 5 6
309 26 11 16 3 10
309 26 32 39 12 8
309 30 13 21 31 6
309 37 46 29 12 6
309 43 0 43 23 6
309 49 45 3 20 4
310 43 40 4 7 9
311 2 46 30 16 10
311 25 21 32 4 8
311 28 19 36 30 11
311 33 15 48 46 10
311 43 44 14 22 7
312 0 30 30 47 7
312 8 14 12 25 9
312 10 22 4 11 7
312 19 20 28 26 3
312 35 6 35 29 6
313 0 10 6 13 7
313 11 4 2 33 8
313 18 38 32 24 5
313 40 0 27 38 3
314 16 39 47 0 11
314 38 14 14 25 7
315 14 37 39 6 8
315 15 18 37 24 9
315 15 29 17 44 8
315 17 35 20 29 8
315 49 26 40 3 8
316 32 29 0 27 9
316 33 34 15 25 11
316 41 40 36 35 5
316 42 27 28 16 3
317 10 35 46 4 9
317 18 31 30 12 4
317 20 13 17 24 7
317 31 11 17 18 7
318 3 25 33 27 11
319 6 33 40 3 7
319 30 10 24 37 8
320 13 24 35 10 13
320 15 15 9 49 8
320 34 36 21 23 10
320 39 42 5 17 9
320 48 28 40 18 9
321 8 33 10 29 5
321 8 44 16 29 7
321 13 32 36 2 11
321 16 41 36 3 4
321 25 12 2 2 6
321 35 2 26 25 7
321 36 20 47 10 3
321 39 13 46 40 6
322 11 37 36 33 6
322 14 42 17 16 6
322 17 34 33 7 6
322 18 0 8 17 3
323 6 9 32 48 5
323 29 42 4 25 8
323 41 25 9 26 8
324 23 34 46 7 13
324 27 9 33 43 6
324 40 31 24 33 10
325 11 40 1 0 3
325 23 35 40 37 12
325 28 21 30 20 2
326 4 0 24 6 2
326 5 8 13 13 6
326 20 41 37 0 1
326 26 16 31 38 7
326 41 17 21 22 7
326 43 39 44 32 7
327 0 27 0 37 4
327 15 25 37 43 11
327 39 32 41 13 7
327 40 34 15 49 11
327 45 6 41 10 7
328 26 30 26 23 6
329 2 13 25 23 5
329 8 29 7 18 8
329 33 5 42 16 2
329 44 21 6 5 6
330 10 33 5 11 6
330 13 0 32 48 9
330 40 12 42 26 7
330 49 33 35 31 2
331 21 40 32 40 10
331 28 34 47 34 8
331 30 26 39 3 6
332 0 49 24 42 4
332 29 18 42 43 5
332 40 16 42 10 7
333 10 9 14 33 4
333 19 27 21 32 6
333 37 35 32 14 10
333 41 23 39 0 3
333 49 0 34 6 9
334 0 42 49 44 5
334 28 40 31 39 3
334 49 10 16 20 4
335 18 0 10 46 5
335 19 48 29 43 6
335 21 0 36 30 10
335 23 20 41 4 4
335 44 4 3 3 11
335 47 46 14 45 6
336 17 22 39 41 7
336 36 4 44 28 6
336 36 26 22 38 3
337 0 32 39 25 3
337 6 44 14 21 7
337 22 49 36 3 10
337 45 14 28 39 10
339 2 27 27 25 8
339 29 8 21 46 6
339 40 32 33 19 11
340 8 0 26 33 6
340 22 1 26 4 6
340 47 30 34 23 6
341 0 29 32 34 2
341 15 15 6 41 4
342 12 16 47 4 9
342 21 38 0 4 6
342 33 49 19 17 8
342 35 27 40 7 3
342 37 8 6 45 15
342 46 38 31 37 5
343 9 14 30 27 6
343 12 8 5 4 6
343 12 22 6 45 9
343 23 32 22 26 2
343 35 18 29 0 7
343 37 14 29 45 9
343 39 6 30 46 6
343 46 17 42 12 5
344 21 22 44 23 9
344 25 20 39 32 9
344 32 15 21 23 11
344 41 11 39 25 4
344 43 33 32 25 8
345 4 36 31 28 8
345 18 18 16 10 1
345 41 20 22 30 5
346 29 6 4 23 5
346 34 35 22 23 12
347 0 7 40 47 7
347 1 37 12 25 4
347 7 44 2 22 9
347 23 18 11 4 8
347 23 37 20 23 6
347 24 25 29 4 8
347 33 43 21 47 11
347 49 42 28 3 5
348 38 0 47 36 1
348 43 37 0 41 8
349 3 7 32 48 8
349 14 37 16 11 7
349 15 31 4 32 4
349 18 2 12 5 7
349 18 23 27 22 6
349 25 31 19 14 3
349 27 35 15 39 7
350 14 18 0 39 5
350 33 28 2 43 8
350 41 4 17 26 8
350 43 31 45 44 7
350 49 41 19 46 1
351 8 17 25 36 9
351 18 10 47 9 3
351 38 32 31 22 8
351 49 42 4 41 9
352 0 2 7 39 3
352 25 46 23 49 4
352 27 28 4 32 4
352 30 4 15 8 4
352 35 39 6 7 6
352 43 9 48 31 7
353 1 29 13 15 8
353 10 4 36 18 11
353 36 9 8 34 4
353 41 10 19 10 4
354 14 22 44 0 2
354 36 4 11 12 8
355 12 31 2 23 10
355 19 46 15 34 6
355 22 24 33 49 5
356 2 12 1 9 3
356 21 43 13 45 8
356 22 25 39 35 1
356 28 4 40 48 9
356 30 44 22 44 2
356 37 28 13 20 9
357 42 5 26 9 5
357 49 10 17 42 8
358 27 41 24 30 8
358 40 5 2 30 6
359 33 49 47 37 3
359 37 2 9 23 4
359 41 12 32 44 1
359 48 5 29 17 6
360 10 18 30 25 6
360 31 16 5 6 5
361 9 22 40 22 10
361 39 1 1 9 8
361 40 43 29 29 3
361 43 20 2 31 9
361 43 25 6 29 5
362 6 9 19 40 8
362 8 27 9 49 10
362 12 15 23 9 16
362 15 18 20 47 5
362 34 28 12 23 8
362 45 19 10 1 7
363 30 31 48 6 10
363 38 14 41 48 12
363 39 40 22 10 6
363 49 0 41 38 2
364 7 5 34 3 7
364 18 37 45 8 9
364 24 49 45 2 6
364 27 20 7 48 2
364 41 40 37 3 3
365 10 0 1 36 7
365 22 25 48 21 12
365 37 0 43 22 6
366 21 9 40 3 6
366 22 39 21 26 5
366 23 49 23 34 4
366 35 27 34 34 4
367 24 25 5 27 8
367 26 20 29 3 7
367 27 0 48 33 2
367 49 43 47 20 2
368 8 1 22 27 6
368 12 13 2 22 8
368 18 47 33 37 2
368 27 26 20 35 1
368 34 37 15 31 10
368 46 7 43 37 3
369 0 14 4 5 8
369 5 48 25 19 8
369 13 45 18 13 9
369 17 49 8 26 10
369 18 23 42 27 4
369 26 28 14 18 5
369 34 49 8 49 5
370 29 36 43 7 4
370 36 36 7 14 4
370 37 20 12 42 13
371 14 49 47 16 5
372 0 40 1 40 0
372 15 12 35 3 3
372 17 14 5 27 5
372 18 20 16 7 10
372 27 5 41 40 3
372 43 44 40 41 3
373 17 19 36 23 7
373 29 30 30 45 5
373 38 39 9 13 12
374 22 34 11 4 5
375 10 14 24 37 4
375 25 25 7 41 6
375 26 49 10 4 7
375 27 32 31 29 6
376 1 0 2 15 9
376 38 3 9 48 2
377 0 27 33 1 7
377 3 24 16 31 3
377 4 25 12 25 5
377 4 33 2 14 4
377 35 38 32 31 9
377 48 33 34 24 6
378 4 47 45 43 4
378 10 36 12 35 2
378 24 37 15 26 6
378 29 26 44 36 9
378 39 20 29 11 8
379 3 10 12 40 9
379 13 25 21 27 7
379 28 47 17 34 3
379 31 8 35 27 6
379 42 35 9 36 8
380 5 46 30 5 10
380 9 44 14 1 7
380 34 13 36 7 7
381 1 41 1 29 1
381 24 28 29 0 11
381 44 8 48 16 8
382 0 4 32 26 12
382 8 33 37 13 1
382 10 19 25 19 8
382 26 9 44 12 3
382 33 33 4 21 4
382 49 30 22 8 7
383 2 41 6 0 8
383 5 41 4 20 8
383 49 17 14 12 8
384 5 29 15 0 1
384 14 20 46 6 1
384 30 2 15 28 7
384 30 49 17 47 7
385 0 47 5 18 7
385 21 39 17 48 7
385 37 41 26 28 9
385 45 0 27 11 10
385 46 4 19 10 6
386 8 39 36 2 1
386 24 5 4 15 7
386 26 34 7 18 10
386 49 24 30 40 9
387 2 44 38 38 9
387 3 19 3 41 7
387 48 37 26 1 8
388 4 23 1 3 5
388 7 19 25 16 7
388 31 49 3 13 4
388 33 27 32 19 8
389 9 49 13 19 3
389 16 27 10 41 7
389 18 22 41 14 8
389 37 46 2 6 7
390 0 4 11 28 6
390 4 47 18 25 9
390 21 46 4 16 4
390 34 2 32 36 5
390 42 22 34 48 2
391 27 3 35 46 2
391 38 18 16 22 9
392 0 25 28 36 7
392 2 18 16 9 4
392 4 7 49 3 3
392 9 17 48 31 12
392 48 2 12 2 4
393 4 21 10 41 9
393 13 24 32 37 2
393 21 31 37 33 8
393 27 45 48 13 8
393 28 15 45 8 5
393 38 38 42 33 3
394 1 29 12 3 3
394 15 27 5 22 4
394 44 22 28 12 9
395 12 29 7 41 6
395 22 45 44 21 9
396 12 31 33 36 4
396 15 10 15 49 4
396 22 38 28 6 5
397 0 32 21 0 8
397 9 36 40 28 10
397 12 29 29 35 11
397 17 46 9 6 5
397 36 0 40 10 5
397 46 32 3 15 8
398 11 5 35 44 7
398 39 49 45 6 4
399 0 35 35 28 3
399 4 27 13 36 6
399 16 9 31 45 12
399 21 11 27 22 6
399 29 35 47 3 8
399 47 19 37 44 5
399 49 5 22 41 9
400 16 45 28 33 5
400 45 37 48 33 6
401 4 20 7 6 0
401 9 17 8 10 6
401 15 24 25 42 3
401 32 10 22 16 7
402 24 17 13 7 4
402 26 8 4 48 7
402 27 34 21 42 9
402 30 23 14 2 9
402 38 45 34 39 5
402 39 37 35 28 8
402 48 12 40 6 13
402 48 36 16 35 6
402 49 10 7 37 8
403 30 22 12 27 6
403 36 27 1 11 4
403 40 7 38 28 12
404 31 24 17 30 10
404 33 4 6 44 11
404 33 23 49 21 5
404 41 47 49 32 11
405 3 30 20 35 3
405 3 38 24 12 5
406 14 11 20 1 8
406 23 15 32 37 8
407 10 45 18 39 7
407 39 9 11 24 2
407 44 21 47 4 13
408 16 0 31 33 1
409 1 11 47 15 7
409 8 39 17 45 4
409 10 24 47 20 9
409 11 6 21 46 7
409 13 10 19 33 7
409 15 42 46 33 4
409 32 34 11 13 11
410 0 2 19 7 2
410 9 8 7 2 6
410 13 38 16 13 6
412 3 23 28 48 5
412 5 44 12 10 9
412 9 23 6 15 7
412 9 31 9 35 3
412 13 0 9 5 7
412 32 37 1 38 2
413 7 13 27 34 12
413 15 5 8 2 6
413 17 10 27 8 5
413 25 31 7 15 13
413 28 42 11 10 12
413 34 43 24 11 5
413 40 10 1 14 8
414 11 19 30 11 9
414 14 9 38 43 11
414 24 17 31 40 8
414 27 18 35 48 4
415 12 14 47 28 9
415 15 38 10 13 5
415 36 44 3 30 8
415 38 9 29 20 8
415 46 3 42 28 4
416 2 1 23 29 7
416 2 15 22 31 6
416 12 23 11 29 6
416 27 35 28 19 3
416 32 33 24 37 8
416 39 36 1 40 4
417 11 3 6 20 10
417 13 0 11 11 7
417 15 14 33 37 9
417 23 7 21 16 2
417 23 32 5 6 8
417 29 32 47 19 8
417 33 17 32 19 2
417 37 29 41 16 13
417 41 9 35 17 6
418 10 45 31 7 4
418 23 40 42 34 9
418 32 33 48 43 6
419 5 40 39 27 10
419 29 5 4 29 8
420 8 1 44 1 6
420 15 27 49 46 7
420 20 26 36 19 8
420 22 40 2 13 5
420 45 31 12 23 14
420 49 17 45 30 5
421 10 4 11 43 6
421 12 49 47 8 7
421 26 4 48 6 6
421 32 9 46 42 8
421 34 8 41 22 7
422 0 15 28 19 15
422 11 13 49 49 7
422 16 47 26 48 10
423 13 42 2 36 10
423 14 36 2 44 4
423 48 4 9 15 2
423 49 35 48 35 0
424 7 10 10 1 7
424 10 5 1 12 5
424 24 20 41 29 6
424 25 6 31 25 11
424 48 4 30 43 4
424 49 28 4 33 4
425 19 42 33 29 6
425 24 0 47 32 7
426 6 33 42 32 10
426 21 6 27 34 3
426 24 12 38 31 7
426 25 4 34 34 9
426 37 48 9 25 4
426 40 33 27 4 11
426 49 24 12 7 8
427 17 31 39 48 9
427 31 32 3 1 7
427 38 24 15 17 10
427 40 3 6 36 5
429 37 45 21 19 1
430 31 16 48 13 5
430 45 17 22 20 9
431 0 8 20 25 7
431 16 26 15 20 6
431 25 18 13 12 6
431 32 23 36 9 9
431 47 10 12 15 7
432 6 4 33 10 5
432 29 42 23 0 9
432 33 27 22 44 7
432 38 20 30 21 8
432 43 33 19 39 6
432 45 8 30 39 7
432 49 34 13 43 6
432 49 35 27 35 2
433 0 36 44 28 3
433 6 10 32 13 7
433 7 8 14 44 10
433 25 12 0 10 1
433 32 16 25 40 5
433 32 37 28 9 5
433 46 43 41 34 3
434 11 10 43 27 6
434 23 18 17 2 6
435 3 20 6 42 6
436 5 15 28 13 7
436 12 9 18 44 8
436 13 16 5 49 6
436 47 9 19 4 9
437 4 45 18 20 3
437 14 6 15 18 4
437 19 37 22 35 4
438 24 33 25 35 2
438 31 39 29 45 7
439 0 38 5 5 3
439 16 9 16 41 6
439 45 32 28 20 8
440 1 33 34 11 4
440 23 39 7 4 4
441 5 49 20 45 3
441 11 8 1 8 2
442 0 4 41 14 4
442 25 49 24 36 2
442 40 42 24 24 8
442 49 16 44 39 9
443 0 30 10 26 9
443 7 1 20 18 5
443 27 44 34 6 11
443 30 13 1 36 8
443 37 44 34 46 4
443 43 18 26 48 5
444 25 20 46 36 4
444 29 37 41 45 4
444 40 38 2 45 6
444 43 13 49 22 6
444 47 2 43 2 3
445 25 33 30 22 5
445 26 27 45 30 8
445 27 33 48 0 4
445 31 44 21 32 9
445 40 9 39 10 1
446 25 34 49 46 8
446 26 49 9 38 10
447 6 10 10 36 14
447 7 18 36 8 10
447 11 16 13 11 6
447 19 46 16 38 3
447 32 19 10 12 4
447 49 32 1 15 7
448 3 12 23 11 7
448 36 29 8 47 12
448 39 27 11 48 4
449 0 13 44 49 3
449 1 45 32 40 8
449 5 9 27 28 9
449 11 7 34 24 11
449 30 42 47 34 9
449 32 34 24 34 7
449 42 24 47 26 4
450 13 15 9 45 5
450 22 43 9 35 6
450 31 31 33 1 10
450 41 39 14 39 7
450 43 14 37 22 7
451 4 37 44 10 3
451 14 38 1 4 8
451 21 6 49 23 13
451 27 6 29 34 2
452 19 0 19 37 5
452 24 15 8 38 11
452 26 39 18 8 10
452 29 23 2 18 5
453 0 9 37 38 6
453 36 11 39 27 4
453 36 14 17 9 21
453 49 46 40 23 3
454 16 15 17 3 11
454 28 30 2 22 7
454 34 28 3 26 6
455 1 43 24 2 6
455 9 11 38 12 5
455 16 40 32 14 9
455 24 40 39 7 4
455 45 30 35 12 13
455 49 46 22 29 7
456 0 9 1 15 2
456 16 4 16 44 7
456 20 14 38 2 9
457 24 49 15 0 9
458 0 34 38 4 10
458 20 40 11 17 7
458 29 36 8 38 10
458 33 2 15 35 14
458 37 16 31 28 8
459 13 25 9 41 11
459 18 42 4 5 4
459 36 48 22 11 4
459 37 45 10 38 4
459 45 4 5 10 9
460 0 36 31 40 8
460 15 25 40 22 5
460 27 14 12 17 14
460 27 27 41 38 11
460 27 44 0 22 5
460 45 25 30 8 8
461 7 30 7 5 16
461 36 36 47 35 7
462 1 15 17 10 2
462 9 11 0 26 7
462 12 2 30 12 9
462 20 46 14 43 8
462 25 19 44 21 7
462 37 38 45 29 13
462 42 39 33 15 3
462 46 13 22 6 10
462 46 28 11 2 6
463 7 45 22 31 6
463 14 45 12 35 11
463 24 15 34 28 8
463 44 49 22 21 6
464 1 3 42 10 8
464 14 25 20 22 6
464 28 10 30 44 7
464 43 29 44 30 1
464 44 30 12 0 2
465 7 5 39 21 2
465 13 33 42 8 7
465 15 22 15 18 3
466 5 36 35 24 1
466 7 14 19 4 7
466 45 29 10 1 5
467 12 14 3 30 5
467 19 47 39 33 9
467 41 29 42 6 4
467 44 49 15 39 6
468 17 30 7 41 7
468 18 40 2 49 9
468 40 32 17 1 9
468 40 34 4 15 9
469 6 34 35 31 6
469 19 0 26 46 6
470 33 35 23 12 10
471 41 34 43 17 10
471 47 38 15 41 5
472 0 37 30 0 2
472 19 7 9 16 6
472 34 19 13 46 6
472 49 46 9 31 0
473 18 5 33 5 5
473 24 25 49 6 2
473 25 40 15 40 9
474 12 38 24 10 5
474 14 16 25 22 4
474 16 15 49 3 6
474 18 26 40 4 6
474 36 28 30 29 6
475 11 46 7 21 4
475 12 32 0 39 8
475 33 17 29 22 7
476 2 21 1 19 2
476 9 38 28 24 1
476 28 1 36 13 6
476 31 6 13 39 12
477 16 34 33 16 15
478 38 7 22 17 5
479 0 24 41 5 3
479 5 5 30 43 5
479 5 23 48 0 11
479 8 8 26 10 5
479 39 3 35 3 3
479 45 17 6 23 8
479 49 20 41 12 4
479 49 31 10 41 11
480 0 43 29 22 4
480 25 49 23 42 3
481 3 18 3 20 1
481 14 33 5 12 9
481 29 1 9 38 13
481 29 38 45 3 7
481 39 3 30 0 8
482 9 42 10 30 2
482 27 32 47 40 6
482 37 11 10 25 8
483 12 20 42 33 3
483 12 40 24 35 10
483 23 26 43 9 4
483 29 25 20 38 7
483 35 29 20 40 5
483 48 23 11 32 7
484 8 49 22 33 6
484 13 46 26 48 5
484 26 7 15 12 9
484 42 18 49 31 7
484 44 34 23 41 5
485 3 37 33 1 12
485 8 49 18 22 2
485 19 41 37 12 5
485 20 20 19 2 10
485 41 43 25 47 6
485 49 1 27 5 2
486 24 29 2 2 7
486 30 36 41 39 5
486 31 33 31 9 11
486 33 9 26 37 7
486 37 1 46 43 5
487 7 33 47 25 8
487 12 38 40 17 7
487 19 3 21 7 5
487 45 6 11 28 5
488 10 17 16 14 4
488 28 47 27 8 12
488 40 20 32 21 8
489 0 32 33 5 5
489 15 32 23 5 9
489 22 8 34 11 8
490 17 7 49 32 2
490 20 9 4 1 6
490 32 4 48 34 6
490 32 35 1 19 10
491 6 15 16 33 8
491 7 6 20 14 5
491 27 9 3 31 9
491 40 18 29 32 11
491 41 29 17 1 6
492 2 20 18 17 9
492 5 16 42 20 7
492 8 16 2 3 6
492 15 37 28 0 4
492 18 40 5 27 4
492 36 8 34 0 9
493 3 6 42 0 6
493 30 21 0 49 2
493 33 26 37 41 7
493 38 12 30 49 9
493 39 33 6 28 7
494 2 6 8 23 3
494 5 43 2 9 13
494 21 19 8 7 3
494 26 23 38 48 6
494 48 49 4 13 5
495 0 27 36 32 7
495 7 45 44 19 10
495 29 49 22 4 10
495 46 19 27 19 5
496 30 0 44 28 1
496 30 28 29 38 8
497 23 10 37 29 1
497 33 9 37 38 10
497 35 17 26 38 9
497 39 5 12 10 10
498 20 12 0 12 6
498 42 42 12 38 4
498 49 27 47 33 6
499 6 19 38 34 7
499 19 17 21 46 12
499 26 5 4 46 6
499 35 2 12 43 3
499 46 12 33 27 8
500 9 0 46 39 4
500 10 4 1 20 6
500 10 28 27 14 4
500 16 5 27 8 12
500 31 15 16 23 13
501 12 4 18 12 7
501 15 0 1 24 0
501 22 1 7 18 9
501 24 35 19 8 7
501 31 5 46 32 5
502 26 41 12 7 4
502 33 8 4 25 10
502 49 6 2 7 4
502 49 8 46 35 2
503 17 33 26 10 5
504 14 39 11 6 5
504 29 49 16 34 5
504 36 6 24 23 8
504 37 17 47 14 5
504 47 33 4 8 3
504 47 41 16 3 2
505 13 23 49 0 8
506 9 46 0 0 4
506 24 31 30 41 5
506 41 4 9 19 1
507 5 17 33 21 5
507 15 7 37 39 9
507 25 43 49 30 6
507 37 26 22 32 14
507 40 40 29 2 4
507 42 5 14 12 7
508 2 5 25 40 8
508 26 49 0 26 3
509 19 13 43 2 6
509 23 19 21 13 7
510 0 15 10 27 5
510 4 20 14 8 7
510 7 31 4 40 6
510 23 39 31 2 5
510 32 20 11 36 5
510 34 42 2 14 12
510 37 1 44 19 6
511 5 2 4 35 7
511 18 38 48 48 9
512 15 29 27 23 6
512 30 7 36 11 9
513 12 9 0 14 6
513 14 40 31 13 4
513 29 2 36 15 3
513 34 16 34 42 17
513 44 38 18 12 13
513 48 0 38 9 6
514 12 28 8 47 5
514 46 31 41 38 10
515 26 35 32 41 8
515 49 18 1 33 8
515 49 38 46 39 3
516 12 26 44 45 8
516 35 13 4 11 9
517 0 11 48 41 9
517 4 25 9 27 5
517 13 36 24 11 9
517 41 41 22 27 8
518 11 41 26 10 9
518 27 12 13 20 5
518 28 40 42 46 7
518 31 23 18 3 13
518 32 1 18 21 5
519 1 17 28 24 10
519 46 2 38 2 7
520 16 37 9 29 10
520 18 3 3 44 8
520 38 21 35 36 5
520 49 36 13 28 4
521 8 26 15 0 9
521 16 12 36 20 7
521 29 41 39 25 3
522 14 40 30 19 9
522 21 38 24 41 5
522 31 9 15 16 7
522 35 46 41 8 10
522 49 30 1 23 10
523 3 1 30 38 7
523 13 7 39 42 10
523 27 9 21 8 5
523 34 46 33 15 7
523 36 28 37 4 4
523 38 11 29 24 4
523 40 24 30 27 12
524 1 39 5 22 7
524 17 14 15 10 5
525 4 27 44 37 5
525 14 0 12 17 9
525 15 22 44 40 3
525 29 18 45 23 12
525 44 27 7 21 6
526 5 8 38 39 5
526 18 4 14 15 4
526 39 31 27 45 4
526 48 5 45 34 5
527 34 9 26 33 11
527 35 46 12 22 7
527 42 39 41 33 2
527 43 20 27 27 9
528 10 9 3 22 9
528 23 15 30 19 9
528 26 49 49 25 9
528 29 1 19 3 10
528 30 6 21 25 20
528 46 0 38 13 5
529 4 28 42 14 8
529 7 15 16 44 5
529 41 24 26 8 10
530 7 22 47 5 8
530 17 36 14 45 11
530 38 36 21 36 7
530 45 42 1 18 4
531 0 46 40 17 3
531 9 3 22 39 8
532 0 17 33 5 3
532 8 39 9 18 8
532 10 14 27 2 9
532 24 8 22 11 4
532 37 32 25 47 6
532 47 30 40 31 6
533 8 34 25 10 7
533 10 7 8 30 3
533 22 20 20 30 8
533 40 41 40 45 3
533 48 37 45 33 6
534 4 30 45 19 8
534 10 22 10 13 6
534 15 14 16 9 4
534 48 46 14 46 2
535 5 32 14 33 7
535 8 49 18 21 7
535 12 25 16 39 6
536 1 18 21 18 5
536 14 13 2 24 6
536 27 37 20 12 10
536 31 24 17 30 4
536 37 14 1 43 3
536 38 31 38 47 11
537 4 4 0 25 9
537 30 38 19 23 8
537 30 41 31 18 3
537 32 5 5 49 6
537 34 4 34 19 6
537 37 0 43 12 6
538 0 0 35 41 0
538 5 3 24 24 9
538 19 13 19 31 7
538 45 30 12 47 9
539 3 42 11 29 5
539 16 18 13 48 6
539 38 21 42 0 9
539 39 7 28 35 6
539 48 16 13 38 9
540 7 33 14 16 7
540 11 21 34 13 9
540 33 30 6 35 6
540 40 0 39 23 5
540 49 3 6 16 4
541 47 37 36 47 3
542 2 11 46 31 6
542 17 1 0 26 9
542 20 28 25 39 3
542 27 22 22 48 12
543 16 5 43 15 5
543 21 39 6 33 3
543 36 15 38 37 4
543 41 27 1 9 8
544 0 30 15 29 11
544 8 15 2 41 9
544 15 3 37 11 4
544 28 8 48 14 15
544 31 7 14 49 8
545 10 21 26 17 6
545 22 25 1 11 8
545 27 18 3 24 10
546 21 10 30 24 2
546 40 42 28 29 6
546 41 23 12 2 4
547 8 21 16 33 13
547 41 31 16 6 6
548 3 26 19 14 18
548 16 25 49 13 6
548 20 15 36 19 8
548 28 16 49 28 5
548 28 36 8 8 7
549 14 10 48 42 8
549 18 3 34 28 0
550 0 26 27 36 8
550 11 0 48 5 6
550 33 17 34 11 6
550 34 46 24 25 6
550 40 45 48 45 1
550 43 38 21 44 6
551 14 28 17 41 12
551 17 17 8 28 6
551 22 30 4 3 2
551 31 17 21 47 1
551 36 19 4 32 2
551 42 40 2 14 4
552 19 48 40 28 10
552 22 30 22 10 8
552 23 42 2 3 9
552 40 5 20 1 9
553 1 30 42 19 6
553 5 29 41 33 5
553 10 16 22 16 5
553 28 10 7 10 5
553 29 29 42 12 7
555 5 35 47 47 8
555 12 35 44 40 10
555 45 44 1 33 6
556 4 12 16 4 4
556 13 38 9 24 8
556 21 49 33 17 6
556 41 41 8 22 7
557 8 32 20 3 10
557 18 34 0 49 5
557 32 16 3 32 2
557 47 13 32 7 11
558 38 49 43 14 4
558 44 24 28 26 10
558 49 43 13 6 4
559 0 32 45 13 5
559 16 45 48 31 2
559 17 40 16 49 6
559 17 44 18 13 6
559 22 30 0 28 7
559 41 23 39 22 2
559 48 47 18 7 4
561 4 39 4 43 3
561 18 12 5 29 2
561 21 40 30 46 6
561 35 12 18 32 2
561 43 0 3 18 3
562 20 6 4 40 9
562 20 20 39 15 7
562 20 22 14 1 7
562 22 19 6 18 7
562 23 16 13 34 10
562 39 11 13 43 8
563 1 24 42 34 2
563 18 26 29 24 8
563 20 23 26 10 2
564 5 32 27 48 6
564 23 7 0 13 9
564 26 23 35 6 5
564 28 40 6 24 5
564 35 38 12 20 4
565 9 18 5 14 7
565 31 38 21 24 14
565 35 13 27 43 5
565 41 18 39 39 5
566 15 27 26 22 10
566 23 48 5 31 1
566 38 1 33 4 7
567 29 26 2 31 9
567 34 18 38 17 4
567 42 41 42 28 5
568 46 15 44 9 5
569 0 22 40 41 5
569 5 18 35 32 9
569 12 11 8 2 7
569 17 35 29 9 4
569 41 16 19 5 8
569 42 36 35 42 6
570 2 23 22 7 5
570 3 40 42 19 3
570 10 48 1 38 8
570 19 12 14 35 5
570 20 13 40 16 5
570 48 16 31 47 2
571 0 11 15 31 2
571 5 23 11 37 8
571 12 36 48 21 11
571 15 0 3 47 5
571 21 47 16 48 5
571 24 21 29 15 7
571 24 24 34 16 3
572 1 42 43 12 7
572 22 46 36 31 3
572 28 8 25 18 5
572 32 32 43 46 6
573 2 19 30 37 7
573 17 45 10 13 8
573 25 25 27 10 5
574 19 2 29 19 2
574 21 11 2 40 13
575 2 40 48 40 4
575 4 13 3 37 9
575 9 41 46 28 7
575 44 32 0 0 9
575 45 12 13 33 14
575 46 8 0 29 5
576 7 27 25 49 8
576 31 37 42 13 8
576 34 47 34 33 5
576 44 14 1 39 7
577 4 22 21 16 6
577 34 25 43 15 11
577 36 18 24 19 1
577 38 11 14 43 8
577 38 35 23 19 6
577 49 26 10 10 9
578 7 27 15 1 7
578 20 40 47 8 5
578 37 1 27 27 7
578 42 29 41 33 2
578 45 14 37 9 6
578 49 2 15 8 6
579 0 44 3 1 5
579 17 2 34 25 6
579 37 23 10 26 10
580 0 8 16 1 10
580 2 11 23 23 10
580 2 33 42 2 10
580 16 7 33 21 11
580 17 45 18 10 7
581 2 49 9 39 4
581 39 9 21 29 9
582 4 30 23 42 3
582 18 34 15 11 2
582 38 17 1 2 11
582 43 32 33 23 3
583 0 24 31 33 5
583 5 39 18 16 7
583 31 8 42 21 7
583 45 30 31 46 4
583 46 23 43 48 8
584 7 1 21 15 4
584 31 13 37 9 4
